UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,100531703,02/22/2010,3393 PEACHTREE RD NE,204,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,100460516,02/22/2010,1093 CORDOVA  STREET SW,403,Oakland City,S,33.72787,-84.42479,
LARCENY-NON VEHICLE,100531631,02/22/2010,1828 GIBEN RD SW,306,Betmar LaVilla,Y,33.70598,-84.40018,
LARCENY-NON VEHICLE,100531938,02/22/2010,211 MEMORIAL DR SE @COOK ELEM SCHOOL,302,Capitol Gateway,V,33.74663,-84.38095,
LARCENY-NON VEHICLE,100530722,02/22/2010,80 JESSE HILL JR DR NE,509,Downtown,M,33.75661,-84.38033,
LARCENY-NON VEHICLE,100530757,02/22/2010,1175 PEACHTREE ST NE,504,Midtown,E,33.78696,-84.38316,
LARCENY-NON VEHICLE,100531021,02/22/2010,400 WEST PEACHTREE STREET,506,Downtown,M,33.76614,-84.3876,
ROBBERY-PEDESTRIAN,100531141,02/22/2010,461 PONCE DE LEON AVE NE,505,Old Fourth Ward,M,33.77303,-84.3719,
AUTO THEFT,100530262,02/22/2010,1867 MYRTLE DR SW,408,Campbellton Road,R,33.70394,-84.4551,
AUTO THEFT,100530283,02/22/2010,2980 JONESBORO RD SE,310,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,100530473,02/22/2010,835 OGLETHORPE AVE SW,401,West End,T,33.73592,-84.41564,
AUTO THEFT,100530686,02/22/2010,53 FULTON ST,302,Summerhill,V,33.74174,-84.38588,
AUTO THEFT,100531411,02/22/2010,2079 JOSEPH E BOONE BLVD NW,104,Dixie Hills,J,33.76362,-84.45593,
AUTO THEFT,100531663,02/22/2010,PIEDMONT AVE SE / ARMSTRONG ST SE,509,Downtown,M,33.75357,-84.38316,
AUTO THEFT,100531879,02/22/2010,2457 MARTIN L KING JR DR NW,412,Harland Terrace,I,33.7523,-84.46786,
AUTO THEFT,100530471,02/22/2010,1380 MARIETTA BLVD NW,209,Hills Park,D,33.79276,-84.43082,
AUTO THEFT,100531682,02/22/2010,2685 METROPOLITAN PKWY SW,308,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,100530599,02/22/2010,2903 3RD AVE SW,309,Hammond Park,X,33.67624,-84.40549,
AGG ASSAULT,100531462,02/22/2010,1350 MAYSON TURNER RD NW,102,Bankhead,K,33.76498,-84.43115,
AGG ASSAULT,100531600,02/22/2010,400 FLETCHER ST SW,303,Pittsburgh,V,33.72554,-84.40107,
ROBBERY-PEDESTRIAN,100521848,02/22/2010,ETHEL ST NW / HIRSCH ST NW,501,Home Park,E,33.7845,-84.40135,
AGG ASSAULT,100530963,02/22/2010,LEE ST SW / AVON AVE SW,403,Oakland City,S,33.72227,-84.42301,
AGG ASSAULT,100531963,02/22/2010,1926 BROWNS MILL RD SE,306,Lakewood Heights,Y,33.70153,-84.37615,
BURGLARY-RESIDENCE,100530811,02/22/2010,701 KENNOLIA DR SW,411,Westwood Terrace,I,33.73611,-84.44924,
BURGLARY-RESIDENCE,100530825,02/22/2010,1835 LAKEWOOD TER SE,306,Lakewood Heights,Y,33.70408,-84.3797,
BURGLARY-RESIDENCE,100530928,02/22/2010,1484 VENETIAN DR SW,406,Venetian Hills,S,33.7143,-84.43726,
BURGLARY-RESIDENCE,100531026,02/22/2010,4119 WAITS AVE SW,410,Fairburn,P,33.69312,-84.52412,
BURGLARY-RESIDENCE,100531032,02/22/2010,1258 MANSFIELD AVE NE,605,Candler Park,N,33.76834,-84.34612,
BURGLARY-RESIDENCE,100531051,02/22/2010,106 SPRINGLAKE PL NW,207,Springlake,C,33.81137,-84.41471,
BURGLARY-RESIDENCE,100531109,02/22/2010,2229 VENETIAN DR SW,407,Adams Park,R,33.71605,-84.46129,
BURGLARY-RESIDENCE,100531179,02/22/2010,1804 SANDRINGHAM DR SW,407,Southwest,R,33.70598,-84.47429,
BURGLARY-RESIDENCE,100531642,02/22/2010,318 PEACHTREE HILLS CIR NE,206,Peachtree Hills,B,33.81989,-84.37592,
BURGLARY-RESIDENCE,100531721,02/22/2010,336 ARCHER WAY NW,102,Bankhead,K,33.76393,-84.42379,
BURGLARY-RESIDENCE,100531788,02/22/2010,2901 DARRAH CT SW,410,Deerwood,P,33.67567,-84.50933,
BURGLARY-NONRES,100530008,02/22/2010,1874 PIEDMONT AVE NE,602,Piedmont Heights,F,33.80721,-84.36643,
BURGLARY-NONRES,100530034,02/22/2010,755 CHEROKEE AVE SE,304,Grant Park,W,33.73403,-84.37374,
BURGLARY-NONRES,100530263,02/22/2010,637 DILL AVE SW,312,Capitol View,X,33.71836,-84.40864,
BURGLARY-NONRES,100530304,02/22/2010,727 WYLIE ST SE,606,Cabbagetown,N,33.75204,-84.36355,
BURGLARY-NONRES,100530309,02/22/2010,816 N HIGHLAND AVE NE,603,Virginia Highland,F,33.77683,-84.35269,
BURGLARY-RESIDENCE,100530525,02/22/2010,875 CREW ST SW,302,Peoplestown,V,33.731,-84.38955,
BURGLARY-RESIDENCE,100530071,02/22/2010,720 HILLSIDE VILLAGE DR,608,The Villages at East Lake,O,33.74072,-84.3163,
BURGLARY-RESIDENCE,100531836,02/22/2010,375 HIGHLAND AVE NE,510,Old Fourth Ward,M,33.7613,-84.37533,
BURGLARY-RESIDENCE,100531566,02/22/2010,600 GARSON DR NE,206,Lindbergh/Morosgo,B,33.81907,-84.37069,
BURGLARY-RESIDENCE,100531893,02/22/2010,52 HUTCHINSON ST NE,607,Edgewood,O,33.75482,-84.34097,
BURGLARY-RESIDENCE,100520994,02/21/2010,2370 METROPOLITAN PKWY,308,Perkerson,X,33.69014,-84.40807,
BURGLARY-NONRES,100520506,02/21/2010,2053 MARTIN L KING JR DR NW,402,,I,33.75002,-84.45409,
BURGLARY-NONRES,100520817,02/21/2010,50 LOWER ALABAMA ST SW,509,Downtown,M,33.75194,-84.38964,
BURGLARY-NONRES,100521906,02/21/2010,2053 MARTIN L KING JR DR NW;,402,,I,33.75002,-84.45409,
BURGLARY-RESIDENCE,100520059,02/21/2010,127 ORMOND ST SE,302,Peoplestown,V,33.73141,-84.38373,
BURGLARY-RESIDENCE,100520105,02/21/2010,756 PEARCE ST SW,303,Adair Park,V,33.72914,-84.41244,
BURGLARY-RESIDENCE,100520212,02/21/2010,1731 PRYOR RD SW,306,Betmar LaVilla,Y,33.70855,-84.39529,
BURGLARY-RESIDENCE,100520287,02/21/2010,480 LAWTON ST SW,401,West End,T,33.74176,-84.42322,
BURGLARY-RESIDENCE,100520534,02/21/2010,245 AMAL DR SW,306,Betmar LaVilla,Y,33.70612,-84.39573,
BURGLARY-RESIDENCE,100520887,02/21/2010,3683 FAIRLANE DR NW,110,Fairburn Heights,H,33.7667,-84.50835,
BURGLARY-RESIDENCE,100521092,02/21/2010,554 MCWILLIAMS RD SE,307,Lakewood,Z,33.68913,-84.37053,
BURGLARY-RESIDENCE,100521406,02/21/2010,875 HANK AARON DR SW,302,Peoplestown,V,33.73065,-84.38805,
AGG ASSAULT,100520443,02/21/2010,797 PRYOR ST SW,301,Mechanicsville,V,33.73294,-84.39408,
AGG ASSAULT,100521384,02/21/2010,419 CHAMBERLAIN ST SE,510,Sweet Auburn,M,33.75369,-84.37375,
ROBBERY-PEDESTRIAN,100521497,02/21/2010,935 MARIETTA ST NW,501,Marietta Street Artery,E,33.77795,-84.40849,
ROBBERY-PEDESTRIAN,100521573,02/21/2010,65 BISCAYNE DR NW,207,,C,33.81528,-84.39309,
AGG ASSAULT,100520884,02/21/2010,441 FORREST RIDGE DR NW,109,Collier Heights,I,33.76722,-84.47793,
AGG ASSAULT,100521017,02/21/2010,2332 MACON DR SW,307,Swallow Circle/Baywood,Z,33.69082,-84.39071,
AGG ASSAULT,100521113,02/21/2010,2685 BEELER DR SW,309,Hammond Park,X,33.68114,-84.40118,
AGG ASSAULT,100521189,02/21/2010,1484 LAFRANCE ST NE,607,Edgewood,O,33.76064,-84.33875,
AUTO THEFT,100521160,02/21/2010,1304 ALLENE AVE SW,312,Capitol View,X,33.7193,-84.41256,
ROBBERY-PEDESTRIAN,100520407,02/21/2010,2350 CHESHIRE BRIDGE RD NE,602,Lindridge/Martin Manor,F,33.81981,-84.35251,
ROBBERY-COMMERCIAL,100521199,02/21/2010,1210 CAROLINE ST NE,607,Edgewood,O,33.75938,-84.34863,
AUTO THEFT,100520862,02/21/2010,795 POLLARD BLVD SW,302,Summerhill,V,33.73328,-84.391,
AUTO THEFT,100520655,02/21/2010,3627 FORREST PARK RD SE,310,South River Gardens,Z,33.6552,-84.3559,
AUTO THEFT,100520789,02/21/2010,3014 MIDDLETON RD NW,412,,I,33.75296,-84.48885,
AUTO THEFT,100520875,02/21/2010,251 RALPH D ABERNATHY BLVD SW,301,Mechanicsville,V,33.73712,-84.39609,
AUTO THEFT,100520980,02/21/2010,309 PETERS ST SW,508,Castleberry Hill,M,33.7464,-84.40321,
AUTO THEFT,100521204,02/21/2010,2800 MARTIN L KING JR DR SW,412,Harland Terrace,I,33.75431,-84.4793,
AUTO THEFT,100521431,02/21/2010,2841 GREENBRIAR PKWY SW,408,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,100520865,02/21/2010,1759 CHESHIRE BRIDGE RD NE,601,Morningside/Lenox Park,F,33.80805,-84.36481,
LARCENY-NON VEHICLE,100521321,02/21/2010,3657 CROFT PL NW,110,Carroll Heights,H,33.77552,-84.50723,
LARCENY-NON VEHICLE,100521890,02/21/2010,2218 BAYWOOD DR SE,307,Swallow Circle/Baywood,Z,33.6906,-84.38835,
LARCENY-NON VEHICLE,100521006,02/21/2010,360 PHARR RD NE,205,Buckhead Village,B,33.8371,-84.37588,
LARCENY-FROM VEHICLE,100520579,02/21/2010,461 HILLSIDE DR SW,312,Capitol View Manor,X,33.71868,-84.40228,
LARCENY-FROM VEHICLE,100520752,02/21/2010,14 HOLLY DOWNS CT NW,501,Home Park,E,33.78544,-84.39629,
LARCENY-FROM VEHICLE,100521261,02/21/2010,1919 METROPOLITAN PARKWAY,311,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,100521372,02/21/2010,3257 GLENVIEW CIR SW,409,Heritage Valley,P,33.70152,-84.50149,
LARCENY-FROM VEHICLE,100520054,02/21/2010,3279 ROSWELL RD NE,205,Buckhead Forest,B,33.84482,-84.37999,
LARCENY-FROM VEHICLE,100520230,02/21/2010,SPRING ST NW / NASSAU ST NW,506,Downtown,M,33.75776,-84.39157,
LARCENY-FROM VEHICLE,100520628,02/21/2010,3378 GREENBRIAR PKWY SW,410,,P,33.68387,-84.50204,
LARCENY-FROM VEHICLE,100520737,02/21/2010,2115 PIEDMONT RD NE,602,Morningside/Lenox Park,F,33.81274,-84.36659,
LARCENY-FROM VEHICLE,100520836,02/21/2010,520 FULTON STREET,301,Mechanicsville,V,33.74092,-84.40419,
LARCENY-FROM VEHICLE,100521030,02/21/2010,JESSE HILL JR DR NE / AUBURN AVE NE,509,Downtown,M,33.75554,-84.38025,
LARCENY-FROM VEHICLE,100521085,02/21/2010,394 CLEVELAND AVE SW,309,Hammond Park,X,33.6806,-84.40164,
LARCENY-FROM VEHICLE,100521179,02/21/2010,995 DREWRY ST NE,603,Virginia Highland,F,33.77792,-84.35472,
LARCENY-FROM VEHICLE,100521365,02/21/2010,765 PEEPLES ST,401,West End,T,33.7341,-84.42176,
LARCENY-FROM VEHICLE,100521733,02/21/2010,285 ANDREW YOUNG INTERNA BLVD NW,506,Downtown,M,33.75989,-84.39702,
LARCENY-FROM VEHICLE,100521821,02/21/2010,1540 RALPH D ABERNATHY BLVD SW,402,Westview,T,33.74336,-84.43799,
LARCENY-FROM VEHICLE,090081133,02/21/2010,3428 MAYNARD CT,110,Bankhead Courts,H,33.79207,-84.50187,
BURGLARY-NONRES,100521462,02/21/2010,211 MEMORIAL DR SE @COOK ELEM SCHOOL,302,Capitol Gateway,V,33.74663,-84.38095,
LARCENY-NON VEHICLE,100520742,02/21/2010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276,
LARCENY-NON VEHICLE,100521052,02/21/2010,3393 PEACHTREE RD NE,204,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,100521135,02/21/2010,1801 HOWELL MILL RD NW,208,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,100521210,02/21/2010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276,
LARCENY-NON VEHICLE,100521295,02/21/2010,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099,
LARCENY-NON VEHICLE,100521452,02/21/2010,595 PIEDMONT AVE NE,510,Old Fourth Ward,M,33.77094,-84.38178,
LARCENY-NON VEHICLE,100521587,02/21/2010,2685 METROPOLITAN PKWY SW,308,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,100521699,02/21/2010,3393 PEACHTREE,204,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,100510100,02/20/2010,1660 JONESBORO RD SE,306,Lakewood Heights,Y,33.70665,-84.37927,
LARCENY-NON VEHICLE,100510864,02/20/2010,2051 JAMES JACKSON PKWY NW,209,Riverside,D,33.8119,-84.47586,
LARCENY-NON VEHICLE,100510919,02/20/2010,608 MCDANIEL ST SW,301,Mechanicsville,V,33.73845,-84.40164,
LARCENY-NON VEHICLE,100511190,02/20/2010,833 RALPH DAVID ABERNATHY RD SE,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,100511553,02/20/2010,3393 PEACHTREE RD NE @LENOX MALL,204,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,100511682,02/20/2010,3393 PEACHTREE RD NE @NEIMAN MARCUS,204,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,100511951,02/20/2010,3500 PEACHTREE RD NE,203,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,100512006,02/20/2010,3640 CAMPBELLTON RD SW,410,,P,33.68972,-84.50763,
LARCENY-FROM VEHICLE,100510234,02/20/2010,564 MARIETTA ST NW,506,Downtown,M,33.76864,-84.39855,
LARCENY-FROM VEHICLE,100510328,02/20/2010,1579 MONROE DR NE,602,Piedmont Heights,F,33.79819,-84.36974,
LARCENY-FROM VEHICLE,100510374,02/20/2010,1132 W PEACHTREE ST NW,502,Midtown,E,33.78562,-84.38824,
LARCENY-FROM VEHICLE,100510497,02/20/2010,2157 LENOX RD NE;,601,Lindridge/Martin Manor,F,33.81365,-84.35135,
LARCENY-FROM VEHICLE,100510522,02/20/2010,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,100510901,02/20/2010,25 ANDREW YOUNG INTERNATIONALBLVD,509,Downtown,M,33.7596,-84.38674,
LARCENY-FROM VEHICLE,100511117,02/20/2010,3500 PEACHTREE RD NE @PHIPPS PLAZA,203,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,100511413,02/20/2010,OAK STREET @ PEEPLES STREET,401,West End,T,33.74071,-84.42049,
LARCENY-FROM VEHICLE,100511464,02/20/2010,NASSAU ST NW / CENTENNIAL OLYMPIC P DR NW,506,Downtown,M,33.75892,-84.39215,
LARCENY-FROM VEHICLE,100511930,02/20/2010,1812 PEACHTREE ST NW,210,Ardmore,E,33.80426,-84.39375,
LARCENY-FROM VEHICLE,100512217,02/20/2010,1931 CHESHIRE BRIDGE RD NE;,601,Morningside/Lenox Park,F,33.80989,-84.35965,
LARCENY-FROM VEHICLE,100512292,02/20/2010,1745 PEACHTREE ST NE,210,Brookwood Hills,E,33.8018,-84.39187,
LARCENY-FROM VEHICLE,100511254,02/20/2010,1919 METROPOLITAN PKWY SW,311,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-NON VEHICLE,100510517,02/20/2010,805 WOODROW ST SW,303,Oakland City,S,33.72362,-84.41432,
LARCENY-NON VEHICLE,100511417,02/20/2010,3500 PEACHTREE RD NE,203,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,100511660,02/20/2010,375 LUCKIE ST NW,506,Downtown,M,33.76494,-84.39578,
LARCENY-NON VEHICLE,100511997,02/20/2010,3393 PEACHTREE RD NE,204,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,100510706,02/20/2010,2125 BOLTON RD NW,209,Riverside,D,33.81367,-84.46795,
LARCENY-NON VEHICLE,100510768,02/20/2010,2061 VILLAGE CREST DR NW,209,Whittier Mill Village,D,33.81214,-84.47861,
LARCENY-NON VEHICLE,100511177,02/20/2010,174 MOURY AVE SW,305,The Villages at Carver,Y,33.71328,-84.39059,
AUTO THEFT,100510612,02/20/2010,2591 PIEDMONT RD NE,204,Lindbergh/Morosgo,B,33.82543,-84.36706,
AUTO THEFT,100510628,02/20/2010,1224 RICHLAND RD SW,403,Oakland City,S,33.73071,-84.42888,
AUTO THEFT,100510763,02/20/2010,5 PRESCOTT WALK NE,605,Druid Hills,N,33.77457,-84.33807,
AUTO THEFT,100510964,02/20/2010,304 SKIPPER PL NW,109,Collier Heights,I,33.78178,-84.49121,
AUTO THEFT,100511013,02/20/2010,I-75-85 NB EXPY NE / FREEDOM PKWY NE,510,Sweet Auburn,M,33.75988,-84.37901,
AUTO THEFT,100511105,02/20/2010,215 NORTH AVE NE,510,Old Fourth Ward,M,33.77117,-84.38025,
AUTO THEFT,100511135,02/20/2010,42 AUBURN AVE NE,509,Downtown,M,33.75593,-84.38639,
AUTO THEFT,100510399,02/20/2010,2524 MARTIN L KING JR DR SW,412,Harland Terrace,I,33.75285,-84.47033,
AUTO THEFT,100510813,02/20/2010,96 PEYTON RD SW,411,Florida Heights,I,33.74897,-84.46923,
AUTO THEFT,100511297,02/20/2010,3242 PEACHTREE RD NE,205,Buckhead Forest,B,33.84425,-84.37311,
AUTO THEFT,100512128,02/20/2010,2189 CASCADE RD SW,403,Cascade Avenue/Road,S,33.72234,-84.45984,
AGG ASSAULT,100510209,02/20/2010,MARTIN L KING JR DR NW / FAIRBURN RD NW,413,Adamsville,H,33.75961,-84.50546,
AGG ASSAULT,100512314,02/20/2010,1950 METROPOLITAN PKWY SW,311,Sylvan Hills,X,33.70339,-84.40806,
ROBBERY-PEDESTRIAN,100510410,02/20/2010,100 STAFFORD ST SW,103,Mozley Park,K,33.75239,-84.42816,
ROBBERY-COMMERCIAL,100510142,02/20/2010,1892 HOWELL MILL RD,207,Wildwood (NPU-C),C,33.80673,-84.41316,
AGG ASSAULT,100510153,02/20/2010,EZRA CHURCH DR NW / W LAKE AVE NW,104,West Lake,J,33.76119,-84.44221,
AGG ASSAULT,100511736,02/20/2010,1139 NORTH AVE NW @MADDOX PARK,102,Bankhead,K,33.76998,-84.42703,
BURGLARY-RESIDENCE,100510778,02/20/2010,128 ORMOND ST SE,302,Summerhill,V,33.73182,-84.38376,
BURGLARY-RESIDENCE,100510825,02/20/2010,2231 FORREST PL NW,209,Riverside,D,33.81667,-84.47044,
BURGLARY-RESIDENCE,100510924,02/20/2010,1531 CARROLL DR NW,209,Hills Park,D,33.80256,-84.43793,
BURGLARY-RESIDENCE,100511044,02/20/2010,4 ADAIR AVE SE,306,Lakewood Heights,Y,33.70645,-84.3882,
BURGLARY-RESIDENCE,100511153,02/20/2010,290 FLORIDA AVE SW,411,Florida Heights,I,33.74779,-84.46295,
BURGLARY-RESIDENCE,100511776,02/20/2010,1420 ELIZABETH AVE SW,406,Venetian Hills,S,33.7154,-84.43531,
BURGLARY-RESIDENCE,100512331,02/20/2010,1385 STIRLING CIR NW,209,Blandtown,D,33.79417,-84.42849,
BURGLARY-NONRES,100511327,02/20/2010,2175 PIEDMONT RD NE,204,Lindridge/Martin Manor,F,33.81629,-84.36658,
BURGLARY-RESIDENCE,100510161,02/20/2010,1396 ANIWAKA AVE SW,406,Venetian Hills,S,33.71732,-84.44081,
BURGLARY-RESIDENCE,100510892,02/20/2010,4445 DANFORTH ROAD,409,Midwest Cascade,Q,33.72665,-84.53426,
BURGLARY-RESIDENCE,100512219,02/20/2010,2247 MARTIN L KING JR DR NW,411,Florida Heights,I,33.75249,-84.46535,
BURGLARY-RESIDENCE,100500108,02/19/2010,2440 ALSTON DR SE,608,East Lake,O,33.74556,-84.30716,
BURGLARY-RESIDENCE,100501192,02/19/2010,2125 JOSEPH E BOONE BLVD NW,104,Center Hill,J,33.76479,-84.4579,
BURGLARY-RESIDENCE,100501353,02/19/2010,1241 MEMORIAL DR SE,607,Edgewood,O,33.7475,-84.34687,
BURGLARY-RESIDENCE,100501759,02/19/2010,722 CASCADE AVE SW,402,West End,T,33.73561,-84.4361,
BURGLARY-RESIDENCE,100501981,02/19/2010,376 COLLIER RIDGE DR NW,109,Collier Heights,I,33.76539,-84.47691,
BURGLARY-RESIDENCE,100502077,02/19/2010,988 FARRINGTON PL SE,302,Peoplestown,V,33.72755,-84.38037,
AGG ASSAULT,100500343,02/19/2010,32 PEACHTREE ST NW,506,Downtown,M,33.75478,-84.38959,
BURGLARY-NONRES,100500758,02/19/2010,3500 PEACHTREE RD,203,North Buckhead,B,33.85252,-84.36116,
BURGLARY-NONRES,100500766,02/19/2010,2300 LAVISTA WALK NE,601,Lindridge/Martin Manor,F,33.81701,-84.35035,
BURGLARY-NONRES,100501002,02/19/2010,3500 PEACHTREE RD,203,North Buckhead,B,33.85302,-84.36278,
BURGLARY-NONRES,100501864,02/19/2010,2046 CHICAGO AVE,105,Grove Park,J,33.76438,-84.45431,
BURGLARY-RESIDENCE,100500305,02/19/2010,934 MATHEWS ST SW,401,West End,T,33.73454,-84.4184,
BURGLARY-RESIDENCE,100500910,02/19/2010,247 POLAR ROCK RD SW,307,Polar Rock,Z,33.69599,-84.39726,
BURGLARY-RESIDENCE,100500921,02/19/2010,707 CASPLAN ST SW,311,Sylvan Hills,X,33.70594,-84.41123,
BURGLARY-RESIDENCE,100500966,02/19/2010,1947 THOMASVILLE ESTATES WAY SE,611,Norwood Manor,Z,33.6944,-84.35549,
BURGLARY-RESIDENCE,100501045,02/19/2010,1012 THOMASVILLE ESTATES WAY,611,Norwood Manor,Z,33.69497,-84.35534,
BURGLARY-RESIDENCE,100501047,02/19/2010,1048 THOMASVILLE ESTATES WAY SE,611,Norwood Manor,Z,33.69443,-84.35423,
BURGLARY-RESIDENCE,100501074,02/19/2010,805 PEACHTREE ST NE,503,Midtown,E,33.77646,-84.38391,
BURGLARY-RESIDENCE,100501399,02/19/2010,2174 SPRINGDALE CIR SW,308,Perkerson,X,33.6951,-84.41467,
BURGLARY-RESIDENCE,100501679,02/19/2010,136 POLAR ROCK RD SW,307,Polar Rock,Z,33.69589,-84.39307,
BURGLARY-RESIDENCE,100502102,02/19/2010,406 TAZOR ST,102,Bankhead,K,33.76568,-84.42106,
BURGLARY-RESIDENCE,100502162,02/19/2010,742 HAMILTON AVE SE,609,Boulevard Heights,W,33.72585,-84.36326,
BURGLARY-RESIDENCE,100502544,02/19/2010,585 MCWILLIAMS RD SE,307,Browns Mill Park,Z,33.68869,-84.36881,
AGG ASSAULT,100502406,02/19/2010,303 SKIPPER PL NW,109,Collier Heights,I,33.78178,-84.49121,
AGG ASSAULT,100500032,02/19/2010,3657 MARTIN L KING JR DR NW,413,Adamsville,H,33.76208,-84.5076,
AGG ASSAULT,100502322,02/19/2010,697 FRANCIS PL NW,105,Grove Park,J,33.7738,-84.43761,
ROBBERY-PEDESTRIAN,100502422,02/19/2010,1717 CENTRA VILLA DR SW,407,Adams Park,R,33.70928,-84.45571,
AGG ASSAULT,100500494,02/19/2010,1096 MEMORIAL DR SE,606,Reynoldstown,N,33.74754,-84.35164,
AGG ASSAULT,100501495,02/19/2010,1033 HOLLYWOOD RD,106,Almond Park,G,33.78308,-84.45882,
AGG ASSAULT,100501642,02/19/2010,1315 JOSEPH E BOONE BLVD,102,Bankhead,K,33.76362,-84.43076,
AGG ASSAULT,100502478,02/19/2010,25 SHERIDAN DR NE,206,Garden Hills,B,33.83249,-84.38325,
AUTO THEFT,100500347,02/19/2010,963 ALLENE AVE SW,303,Adair Park,V,33.72859,-84.4139,
AUTO THEFT,100500498,02/19/2010,1404 MCPHERSON AVE SE,610,East Atlanta,W,33.74443,-84.34159,
AUTO THEFT,100500545,02/19/2010,3735 WINFIELD COURT,409,Cascade Green,P,33.71338,-84.5037,
HOMICIDE,100500351,02/19/2010,561 ARTHUR ST SW,303,Pittsburgh,V,33.72836,-84.40636,
ROBBERY-PEDESTRIAN,100501673,02/19/2010,575 CHAPPELL RD,102,Bankhead,K,33.77103,-84.43354,
AUTO THEFT,100500149,02/19/2010,393 MARIETTA ST NW,506,Downtown,M,33.76361,-84.39702,
AUTO THEFT,100500505,02/19/2010,2428 ANTWERP DR SE,307,Browns Mill Park,Z,33.68815,-84.38489,
AUTO THEFT,100500527,02/19/2010,667 PROVIDENCE PL SW,413,Mays,H,33.74151,-84.50497,
AUTO THEFT,100502127,02/19/2010,150 CLEVELAND AVE SW,309,Glenrose Heights,Z,33.68067,-84.39401,
LARCENY-NON VEHICLE,100491767,02/19/2010,3500 PEACHTREE ST,203,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,100500817,02/19/2010,2868 BAKER RIDGE DR NW,109,Collier Heights,I,33.76682,-84.48134,
LARCENY-NON VEHICLE,100500854,02/19/2010,256 CLIFTON ST SE,608,Kirkwood,O,33.74598,-84.33114,
LARCENY-NON VEHICLE,100501070,02/19/2010,2770 PEYTON RD NW,209,Riverside,D,33.80661,-84.47899,
LARCENY-NON VEHICLE,100501325,02/19/2010,500 NORTHSIDE CIR NW,210,Loring Heights,E,33.79724,-84.40668,
LARCENY-NON VEHICLE,100501349,02/19/2010,80 JESSE HILL JR DR SE,509,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,100501519,02/19/2010,2680 FORREST PARK RD SE,310,South River Gardens,Z,33.6805,-84.35784,
LARCENY-NON VEHICLE,100501592,02/19/2010,295 PEACHTREE ST NE,507,Downtown,M,33.76272,-84.38704,
LARCENY-NON VEHICLE,100502036,02/19/2010,1275 CAROLINE ST,607,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,100502205,02/19/2010,3041 LANDRUM DR SW,407,Southwest,R,33.70758,-84.48676,
LARCENY-NON VEHICLE,100500794,02/19/2010,265 PEACHTREE CENTER AVE NE,507,Downtown,M,33.76158,-84.38496,
LARCENY-NON VEHICLE,100500865,02/19/2010,500 WHITEHALL TER SW,301,Mechanicsville,V,33.74074,-84.40047,
LARCENY-NON VEHICLE,100501011,02/19/2010,175 SAMPSON ST NE;,511,Old Fourth Ward,M,33.75895,-84.36537,
LARCENY-NON VEHICLE,100501058,02/19/2010,3500 PEACHTREE RD,203,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,100501063,02/19/2010,419 CHAMBERLAIN ST SE;,510,Sweet Auburn,M,33.75369,-84.37375,
LARCENY-NON VEHICLE,100501261,02/19/2010,1655 MCLEADON AVE NE,605,Candler Park,N,33.76469,-84.3334,
LARCENY-NON VEHICLE,100501308,02/19/2010,99 JESSE HILL JR DR SE,509,Downtown,M,33.75266,-84.38242,
LARCENY-NON VEHICLE,100501327,02/19/2010,1550 HOSEA L WILLIAMS DR NE @COAN MIDDLE SCHOOL,607,Edgewood,O,33.75416,-84.33731,
LARCENY-NON VEHICLE,100501346,02/19/2010,242 EDGEWOOD AVE NE,509,Downtown,M,33.75449,-84.37969,
LARCENY-NON VEHICLE,100501959,02/19/2010,3818 N STRATFORD RD NE,203,North Buckhead,B,33.8611,-84.36745,
LARCENY-FROM VEHICLE,100500623,02/19/2010,2047 BAKER RD NW,105,Grove Park,J,33.77018,-84.45434,
